Country,Name,Date,Lon,Lat,Movement_value,Population density,Unemployment rate,GDP per capita,Aged 65 or older and Aged 17 or younger,Urbanization rate,Poverty rate,"Number of Hopital per 10,000",Vaccination rate,Stringency index,Cases,Cases (no incubation)
Indonesia,Aceh,2021/10/7,96.91027913,4.225096283,40378,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.553706106,67.13,8,28
Indonesia,Aceh,2021/10/8,96.91027913,4.225096283,39421,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.56394513,67.13,24,43
Indonesia,Aceh,2021/10/9,96.91027913,4.225096283,41163,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.571365491,67.13,28,17
Indonesia,Aceh,2021/10/10,96.91027913,4.225096283,42085,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.575704517,67.13,16,23
Indonesia,Aceh,2021/10/11,96.91027913,4.225096283,43026,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.577389164,67.13,14,9
Indonesia,Aceh,2021/10/12,96.91027913,4.225096283,41285,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.584112163,60.65,18,22
Indonesia,Aceh,2021/10/13,96.91027913,4.225096283,41589,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.592626386,60.65,11,24
Indonesia,Aceh,2021/10/14,96.91027913,4.225096283,40947,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.602254293,60.65,5,8
Indonesia,Aceh,2021/10/15,96.91027913,4.225096283,39408,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.610045086,60.65,19,24
Indonesia,Aceh,2021/10/16,96.91027913,4.225096283,40756,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.617266199,60.65,11,28
Indonesia,Aceh,2021/10/17,96.91027913,4.225096283,39159,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.622380602,60.65,10,16
Indonesia,Aceh,2021/10/18,96.91027913,4.225096283,41379,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.625795371,60.65,6,14
Indonesia,Aceh,2021/10/19,96.91027913,4.225096283,40341,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.632539612,60.65,5,18
Indonesia,Aceh,2021/10/20,96.91027913,4.225096283,32317,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.6376764,60.65,5,11
Indonesia,Aceh,2021/10/21,96.91027913,4.225096283,40203,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.641918692,60.65,6,5
Indonesia,Aceh,2021/10/22,96.91027913,4.225096283,38044,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.650081727,60.65,4,19
Indonesia,Aceh,2021/10/23,96.91027913,4.225096283,38742,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.656022538,60.65,4,11
Indonesia,Aceh,2021/10/24,96.91027913,4.225096283,39067,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.661545088,60.65,7,10
Indonesia,Aceh,2021/10/25,96.91027913,4.225096283,41462,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.66425118,60.65,2,6
Indonesia,Aceh,2021/10/26,96.91027913,4.225096283,39977,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.670791145,60.65,13,5
Indonesia,Aceh,2021/10/27,96.91027913,4.225096283,38920,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.678611015,60.65,3,5
Indonesia,Aceh,2021/10/28,96.91027913,4.225096283,40646,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.68630325,60.65,6,6
Indonesia,Aceh,2021/10/29,96.91027913,4.225096283,37283,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.693725062,60.65,6,4
Indonesia,Aceh,2021/10/30,96.91027913,4.225096283,36849,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.703568143,60.65,8,4
Indonesia,Aceh,2021/10/31,96.91027913,4.225096283,36644,91,5.995,2131.46362,33.34,33.2,15.21,1.308088861,0.706926993,60.65,2,7
Indonesia,Bali,2021/6/1,115.1318571,-8.369557133,125358,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.099841033,71.76,36,28
Indonesia,Bali,2021/6/2,115.1318571,-8.369557133,139266,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.100975729,71.76,37,33
Indonesia,Bali,2021/6/3,115.1318571,-8.369557133,138398,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.102469212,71.76,61,46
Indonesia,Bali,2021/6/4,115.1318571,-8.369557133,141271,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.1036366,71.76,46,51
Indonesia,Bali,2021/6/5,115.1318571,-8.369557133,138866,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.104937676,71.76,22,28
Indonesia,Bali,2021/6/6,115.1318571,-8.369557133,133953,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.105184188,71.76,44,27
Indonesia,Bali,2021/6/7,115.1318571,-8.369557133,140426,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.105924991,71.76,48,36
Indonesia,Bali,2021/6/8,115.1318571,-8.369557133,137998,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.108277694,71.76,55,36
Indonesia,Bali,2021/6/9,115.1318571,-8.369557133,139235,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.110246522,71.76,67,37
Indonesia,Bali,2021/6/10,115.1318571,-8.369557133,137424,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.112240215,71.76,65,61
Indonesia,Bali,2021/6/11,115.1318571,-8.369557133,137667,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.114050867,71.76,95,46
Indonesia,Bali,2021/6/12,115.1318571,-8.369557133,136088,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.115541484,71.76,155,22
Indonesia,Bali,2021/6/13,115.1318571,-8.369557133,134147,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.115995028,71.76,106,44
Indonesia,Bali,2021/6/14,115.1318571,-8.369557133,144670,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.117137635,71.76,91,48
Indonesia,Bali,2021/6/15,115.1318571,-8.369557133,141378,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.119199007,71.76,127,55
Indonesia,Bali,2021/6/16,115.1318571,-8.369557133,146118,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.12161433,71.76,187,67
Indonesia,Bali,2021/6/17,115.1318571,-8.369557133,137210,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.12416619,71.76,181,65
Indonesia,Bali,2021/6/18,115.1318571,-8.369557133,135392,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.12631901,71.76,195,95
Indonesia,Bali,2021/6/19,115.1318571,-8.369557133,134318,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.12827502,71.76,246,155
Indonesia,Bali,2021/6/20,115.1318571,-8.369557133,128927,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.128994629,71.76,174,106
Indonesia,Bali,2021/6/21,115.1318571,-8.369557133,135171,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.13010269,71.76,212,91
Indonesia,Bali,2021/6/22,115.1318571,-8.369557133,132269,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.132730039,71.76,238,127
Indonesia,Bali,2021/6/23,115.1318571,-8.369557133,131078,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.135267648,71.76,221,187
Indonesia,Bali,2021/6/24,115.1318571,-8.369557133,137253,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.137828063,71.76,311,181
Indonesia,Bali,2021/6/25,115.1318571,-8.369557133,134507,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.140370542,71.76,343,195
Indonesia,Bali,2021/6/26,115.1318571,-8.369557133,134210,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.142768858,71.76,272,246
Indonesia,Bali,2021/6/27,115.1318571,-8.369557133,127486,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.1470615,71.76,355,174
Indonesia,Bali,2021/6/28,115.1318571,-8.369557133,135142,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.148440313,71.76,401,212
Indonesia,Bali,2021/6/29,115.1318571,-8.369557133,135188,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.152215417,71.76,424,238
Indonesia,Bali,2021/6/30,115.1318571,-8.369557133,131202,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.156274039,71.76,505,221
Indonesia,Bali,2021/7/1,115.1318571,-8.369557133,132656,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.160163677,71.76,577,311
Indonesia,Bali,2021/7/2,115.1318571,-8.369557133,134252,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.163283624,71.76,674,343
Indonesia,Bali,2021/7/3,115.1318571,-8.369557133,119765,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.166332881,71.76,678,272
Indonesia,Bali,2021/7/4,115.1318571,-8.369557133,113409,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.168333941,71.76,561,355
Indonesia,Bali,2021/7/5,115.1318571,-8.369557133,123374,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.169412067,71.76,656,401
Indonesia,Bali,2021/7/6,115.1318571,-8.369557133,119246,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.173454888,71.76,723,424
Indonesia,Bali,2021/7/7,115.1318571,-8.369557133,115200,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.17725566,71.76,791,505
Indonesia,Bali,2021/7/8,115.1318571,-8.369557133,114084,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.180910109,71.76,843,577
Indonesia,Bali,2021/7/9,115.1318571,-8.369557133,112040,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.185154554,71.76,885,674
Indonesia,Bali,2021/7/10,115.1318571,-8.369557133,105837,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.187049315,71.76,1019,678
Indonesia,Bali,2021/7/11,115.1318571,-8.369557133,94941,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.187473268,71.76,944,561
Indonesia,Bali,2021/7/12,115.1318571,-8.369557133,110788,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.18793499,71.76,837,656
Indonesia,Bali,2021/7/13,115.1318571,-8.369557133,108465,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.190497643,71.76,880,723
Indonesia,Bali,2021/7/14,115.1318571,-8.369557133,110852,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.199328258,71.76,1111,791
Indonesia,Bali,2021/7/15,115.1318571,-8.369557133,107869,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.202681757,71.76,1250,843
Indonesia,Bali,2021/7/16,115.1318571,-8.369557133,105459,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.205355354,71.76,1407,885
Indonesia,Bali,2021/7/17,115.1318571,-8.369557133,99174,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.210170083,71.76,1057,1019
Indonesia,Bali,2021/7/18,115.1318571,-8.369557133,88744,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.211855977,71.76,990,944
Indonesia,Bali,2021/7/19,115.1318571,-8.369557133,107747,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.21386044,71.76,1078,837
Indonesia,Bali,2021/7/20,115.1318571,-8.369557133,89466,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.214957534,71.76,1314,880
Indonesia,Bali,2021/7/21,115.1318571,-8.369557133,109077,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.21650151,71.76,1452,1111
Indonesia,Bali,2021/7/22,115.1318571,-8.369557133,109026,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.219549576,71.76,1119,1250
Indonesia,Bali,2021/7/23,115.1318571,-8.369557133,107772,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.22254531,71.76,1365,1407
Indonesia,Bali,2021/7/24,115.1318571,-8.369557133,103776,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.225150288,71.76,1280,1057
Indonesia,Bali,2021/7/25,115.1318571,-8.369557133,98474,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.228047866,71.76,1146,990
Indonesia,Bali,2021/7/26,115.1318571,-8.369557133,110423,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.22980903,71.76,1044,1078
Indonesia,Bali,2021/7/27,115.1318571,-8.369557133,106443,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.233781974,71.76,1408,1314
Indonesia,Bali,2021/7/28,115.1318571,-8.369557133,107940,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.237047439,71.76,1362,1452
Indonesia,Bali,2021/7/29,115.1318571,-8.369557133,108169,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.241146135,71.76,1470,1119
Indonesia,Bali,2021/7/30,115.1318571,-8.369557133,107821,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.244777448,71.76,1239,1365
Indonesia,Bali,2021/7/31,115.1318571,-8.369557133,106597,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.247734864,71.76,1027,1280
Indonesia,Bali,2021/8/1,115.1318571,-8.369557133,99189,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.249160371,71.76,1184,1146
Indonesia,Bali,2021/8/2,115.1318571,-8.369557133,106087,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.250877448,71.76,1018,1044
Indonesia,Bali,2021/8/3,115.1318571,-8.369557133,102425,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.254249032,71.76,1411,1408
Indonesia,Bali,2021/8/4,115.1318571,-8.369557133,110599,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.257566899,71.76,1270,1362
Indonesia,Bali,2021/8/5,115.1318571,-8.369557133,110891,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.259738087,71.76,1353,1470
Indonesia,Bali,2021/8/6,115.1318571,-8.369557133,113733,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.264265593,71.76,1910,1239
Indonesia,Bali,2021/8/7,115.1318571,-8.369557133,104712,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.267425119,71.76,1795,1027
Indonesia,Bali,2021/8/8,115.1318571,-8.369557133,103881,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.271549721,71.76,1071,1184
Indonesia,Bali,2021/8/9,115.1318571,-8.369557133,119558,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.273622946,71.76,888,1018
Indonesia,Bali,2021/8/10,115.1318571,-8.369557133,114106,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.278195831,71.76,988,1411
Indonesia,Bali,2021/8/11,115.1318571,-8.369557133,108185,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.282042274,71.76,734,1270
Indonesia,Bali,2021/8/12,115.1318571,-8.369557133,119625,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.283849035,71.76,1032,1353
Indonesia,Bali,2021/8/13,115.1318571,-8.369557133,117507,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.294092601,71.76,1039,1910
Indonesia,Bali,2021/8/14,115.1318571,-8.369557133,109811,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.297643128,71.76,849,1795
Indonesia,Bali,2021/8/15,115.1318571,-8.369557133,105102,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.299061583,71.76,583,1071
Indonesia,Bali,2021/8/16,115.1318571,-8.369557133,119672,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.303109712,71.76,434,888
Indonesia,Bali,2021/8/17,115.1318571,-8.369557133,100625,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.30762096,71.76,934,988
Indonesia,Bali,2021/8/18,115.1318571,-8.369557133,118782,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.309281658,71.76,746,734
Indonesia,Bali,2021/8/19,115.1318571,-8.369557133,115615,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.315930506,71.76,565,1032
Indonesia,Bali,2021/8/20,115.1318571,-8.369557133,114518,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.319011542,71.76,558,1039
Indonesia,Bali,2021/8/21,115.1318571,-8.369557133,111698,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.322447735,71.76,474,849
Indonesia,Bali,2021/8/22,115.1318571,-8.369557133,107979,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.325168169,71.76,302,583
Indonesia,Bali,2021/8/23,115.1318571,-8.369557133,119981,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.328402862,71.76,305,434
Indonesia,Bali,2021/8/24,115.1318571,-8.369557133,116673,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.333096672,71.76,376,934
Indonesia,Bali,2021/8/25,115.1318571,-8.369557133,118228,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.33673815,71.76,399,746
Indonesia,Bali,2021/8/26,115.1318571,-8.369557133,117495,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.339218173,71.76,329,565
Indonesia,Bali,2021/8/27,115.1318571,-8.369557133,118923,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.345698692,71.76,394,558
Indonesia,Bali,2021/8/28,115.1318571,-8.369557133,110133,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.350701262,71.76,348,474
Indonesia,Bali,2021/8/29,115.1318571,-8.369557133,110007,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.352849511,71.76,251,302
Indonesia,Bali,2021/8/30,115.1318571,-8.369557133,119820,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.356858964,71.76,208,305
Indonesia,Bali,2021/8/31,115.1318571,-8.369557133,120230,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.361820667,71.76,295,376
Indonesia,Bali,2021/9/1,115.1318571,-8.369557133,111985,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.366652703,71.76,298,399
Indonesia,Bali,2021/9/2,115.1318571,-8.369557133,122224,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.371456043,71.76,256,329
Indonesia,Bali,2021/9/3,115.1318571,-8.369557133,119740,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.37855124,71.76,253,394
Indonesia,Bali,2021/9/4,115.1318571,-8.369557133,115339,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.381628178,71.76,227,348
Indonesia,Bali,2021/9/5,115.1318571,-8.369557133,115621,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.383900394,71.76,152,251
Indonesia,Bali,2021/9/6,115.1318571,-8.369557133,123440,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.386173025,71.76,122,208
Indonesia,Bali,2021/9/7,115.1318571,-8.369557133,125968,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.392560495,71.76,247,295
Indonesia,Bali,2021/9/8,115.1318571,-8.369557133,133703,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.398196359,71.76,182,298
Indonesia,Bali,2021/9/9,115.1318571,-8.369557133,123725,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.404664795,71.76,117,256
Indonesia,Bali,2021/9/10,115.1318571,-8.369557133,120041,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.409629163,71.76,218,253
Indonesia,Bali,2021/9/11,115.1318571,-8.369557133,106656,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.415989886,71.76,155,227
Indonesia,Bali,2021/9/12,115.1318571,-8.369557133,118339,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.418614409,71.76,115,152
Indonesia,Bali,2021/9/13,115.1318571,-8.369557133,121980,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.421957715,71.76,99,122
Indonesia,Bali,2021/9/14,115.1318571,-8.369557133,120257,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.427103318,71.76,173,247
Indonesia,Bali,2021/9/15,115.1318571,-8.369557133,122387,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.43178488,71.76,132,182
Indonesia,Bali,2021/9/16,115.1318571,-8.369557133,122955,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.437397171,74.54,138,117
Indonesia,Bali,2021/9/17,115.1318571,-8.369557133,126399,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.444357246,74.54,117,218
Indonesia,Bali,2021/9/18,115.1318571,-8.369557133,119064,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.450626855,74.54,105,155
Indonesia,Bali,2021/9/19,115.1318571,-8.369557133,114412,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.45571768,74.54,85,115
Indonesia,Bali,2021/9/20,115.1318571,-8.369557133,123335,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.456569022,68.98,67,99
Indonesia,Bali,2021/9/21,115.1318571,-8.369557133,126815,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.461611968,68.98,92,173
Indonesia,Bali,2021/9/22,115.1318571,-8.369557133,124967,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.470196923,68.98,88,132
Indonesia,Bali,2021/9/23,115.1318571,-8.369557133,123091,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.476114182,68.98,86,138
Indonesia,Bali,2021/9/24,115.1318571,-8.369557133,122511,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.484682235,68.98,97,117
Indonesia,Bali,2021/9/25,115.1318571,-8.369557133,118934,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.487817551,68.98,87,105
Indonesia,Bali,2021/9/26,115.1318571,-8.369557133,119663,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.493512526,68.98,70,85
Indonesia,Bali,2021/9/27,115.1318571,-8.369557133,124551,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.497500002,68.98,52,67
Indonesia,Bali,2021/9/28,115.1318571,-8.369557133,121965,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.50520995,68.98,79,92
Indonesia,Bali,2021/9/29,115.1318571,-8.369557133,124225,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.512701534,68.98,60,88
Indonesia,Bali,2021/9/30,115.1318571,-8.369557133,123271,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.519854046,68.98,60,86
Indonesia,Bali,2021/10/1,115.1318571,-8.369557133,124417,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.526139927,68.98,61,97
Indonesia,Bali,2021/10/2,115.1318571,-8.369557133,124985,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.531519214,68.98,38,87
Indonesia,Bali,2021/10/3,115.1318571,-8.369557133,120501,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.535443694,68.98,36,70
Indonesia,Bali,2021/10/4,115.1318571,-8.369557133,121931,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.538273852,68.98,37,52
Indonesia,Bali,2021/10/5,115.1318571,-8.369557133,110578,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.543266199,67.13,46,79
Indonesia,Bali,2021/10/6,115.1318571,-8.369557133,122270,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.549216742,67.13,49,60
Indonesia,Bali,2021/10/7,115.1318571,-8.369557133,127344,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.553706106,67.13,42,60
Indonesia,Bali,2021/10/8,115.1318571,-8.369557133,133367,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.56394513,67.13,42,61
Indonesia,Bali,2021/10/9,115.1318571,-8.369557133,128859,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.571365491,67.13,32,38
Indonesia,Bali,2021/10/10,115.1318571,-8.369557133,126286,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.575704517,67.13,32,36
Indonesia,Bali,2021/10/11,115.1318571,-8.369557133,126132,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.577389164,67.13,21,37
Indonesia,Bali,2021/10/12,115.1318571,-8.369557133,124463,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.584112163,60.65,54,46
Indonesia,Bali,2021/10/13,115.1318571,-8.369557133,124252,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.592626386,60.65,33,49
Indonesia,Bali,2021/10/14,115.1318571,-8.369557133,125172,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.602254293,60.65,29,42
Indonesia,Bali,2021/10/15,115.1318571,-8.369557133,127472,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.610045086,60.65,33,42
Indonesia,Bali,2021/10/16,115.1318571,-8.369557133,123580,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.617266199,60.65,23,32
Indonesia,Bali,2021/10/17,115.1318571,-8.369557133,125295,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.622380602,60.65,22,32
Indonesia,Bali,2021/10/18,115.1318571,-8.369557133,129087,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.625795371,60.65,14,21
Indonesia,Bali,2021/10/19,115.1318571,-8.369557133,127566,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.632539612,60.65,23,54
Indonesia,Bali,2021/10/20,115.1318571,-8.369557133,123831,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.6376764,60.65,14,33
Indonesia,Bali,2021/10/21,115.1318571,-8.369557133,129346,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.641918692,60.65,24,29
Indonesia,Bali,2021/10/22,115.1318571,-8.369557133,128350,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.650081727,60.65,29,33
Indonesia,Bali,2021/10/23,115.1318571,-8.369557133,128469,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.656022538,60.65,25,23
Indonesia,Bali,2021/10/24,115.1318571,-8.369557133,128043,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.661545088,60.65,25,22
Indonesia,Bali,2021/10/25,115.1318571,-8.369557133,129343,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.66425118,60.65,19,14
Indonesia,Bali,2021/10/26,115.1318571,-8.369557133,129961,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.670791145,60.65,17,23
Indonesia,Bali,2021/10/27,115.1318571,-8.369557133,133722,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.678611015,60.65,26,14
Indonesia,Bali,2021/10/28,115.1318571,-8.369557133,129472,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.68630325,60.65,19,24
Indonesia,Bali,2021/10/29,115.1318571,-8.369557133,129385,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.693725062,60.65,9,29
Indonesia,Bali,2021/10/30,115.1318571,-8.369557133,127081,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.703568143,60.65,14,25
Indonesia,Bali,2021/10/31,115.1318571,-8.369557133,121187,747,3.44,4054.54412,29.84,70.2,4.115,1.575020545,0.706926993,60.65,11,25
Indonesia,Banten,2021/6/1,106.1088266,-6.456251697,237994,1232,9.315,3569.43268,30.45,69.9,6.275,0.974416362,0.099841033,71.76,142,119
